Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,147.70555114746094,148.0019073486328,146.7877655029297,147.46653747558594,111.80012512207031,4395815
2018-01-03,150.420654296875,152.7820281982422,149.45506286621094,151.52008056640625,114.87327575683594,9875914
2018-01-04,152.62905883789062,155.181640625,152.3613739013672,154.5889129638672,117.19989013671875,7903785
2018-01-05,155.29637145996094,155.73614501953125,154.01528930664062,155.3441619873047,117.77245330810547,5434807
2018-01-08,155.50669860839844,156.70172119140625,154.5889129638672,156.28106689453125,118.4827880859375,5478425
2018-01-09,156.69215393066406,157.29444885253906,155.88909912109375,156.625244140625,118.74369049072266,4541523
2018-01-10,155.74569702148438,157.10325622558594,155.35372924804688,156.95985412597656,118.99737548828125,4366109
2018-01-11,157.55258178710938,157.68641662597656,156.11854553222656,156.97897338867188,119.01187133789062,3969047
2018-01-12,156.806884765625,157.49522399902344,155.8604278564453,155.965576171875,118.24359130859375,5263367
2018-01-16,157.83938598632812,158.02102661132812,156.16635131835938,156.6443634033203,118.75822448730469,8152733
2018-01-17,160.6214141845703,161.69215393066406,159.90440368652344,161.2332763671875,122.23722839355469,12248660
2018-01-18,162.52389526367188,163.6042022705078,160.75526428222656,161.68260192871094,122.57788848876953,14915228
2018-01-19,157.2275390625,158.12619018554688,154.2064971923828,155.2294464111328,117.68550109863281,22146435
2018-01-22,154.4072723388672,156.76864624023438,154.0248565673828,155.44932556152344,117.8521957397461,8870917
2018-01-23,155.65965270996094,158.94837951660156,155.36329650878906,158.93881225585938,120.49774169921875,7809645
2018-01-24,159.4168243408203,161.30018615722656,157.5717010498047,158.09751892089844,119.85989379882812,5904670
2018-01-25,158.61376953125,159.4455108642578,157.92543029785156,158.193115234375,119.932373046875,3454415
2018-01-26,158.8145294189453,160.0478057861328,158.49903869628906,159.9808807373047,121.28777313232422,3962143
2018-01-29,160.08604431152344,160.98471069335938,158.70936584472656,159.46463012695312,120.8963623046875,3678782
2018-01-30,158.90057373046875,159.43594360351562,155.98471069335938,156.42446899414062,118.59148406982422,5127806
2018-01-31,156.5487518310547,157.73422241210938,155.602294921875,156.50096130371094,118.64949035644531,4260149
2018-02-01,156.0133819580078,156.91204833984375,154.78012084960938,155.2581329345703,117.70722961425781,4638173
2018-02-02,154.5889129638672,154.87571716308594,151.88336181640625,152.0363311767578,115.26470184326172,5493487
2018-02-05,150.9464569091797,151.52963256835938,143.4034423828125,145.82217407226562,110.55350494384766,9148944
2018-02-06,143.68069458007812,148.65200805664062,142.55258178710938,148.50860595703125,112.59016418457031,10321614
2018-02-07,147.3900604248047,148.50860595703125,146.53919982910156,147.08413696289062,111.51023864746094,6432063
2018-02-08,145.77438354492188,146.42446899414062,141.0133819580078,141.09942626953125,108.02621459960938,7090939
2018-02-09,142.06500244140625,143.91969299316406,138.04971313476562,142.93499755859375,109.43154907226562,8188402
2018-02-12,144.26385498046875,145.69789123535156,143.69024658203125,144.7418670654297,110.81488037109375,6151944
2018-02-13,144.26385498046875,144.53155517578125,143.0592803955078,144.12045288085938,110.33912658691406,5115986
2018-02-14,143.5850830078125,148.18356323242188,143.4034423828125,147.95411682128906,113.27417755126953,5731034
2018-02-15,148.6615753173828,149.96176147460938,146.9407196044922,149.14913940429688,114.1891098022461,5882286
2018-02-16,148.86233520507812,150.85086059570312,148.8432159423828,149.31166076660156,114.31355285644531,4479913
2018-02-20,148.93881225585938,149.10133361816406,147.10325622558594,148.33651733398438,113.56695556640625,4696122
2018-02-21,148.5946502685547,149.89483642578125,147.13192749023438,147.18930053710938,112.68865203857422,3900116
2018-02-22,147.70555114746094,148.2218017578125,146.07073974609375,146.44358825683594,112.11772918701172,4209732
2018-02-23,147.51434326171875,148.9961700439453,147.29444885253906,148.68069458007812,113.83048248291016,3405881
2018-02-26,148.9579315185547,151.89292907714844,148.67112731933594,151.6061248779297,116.07019805908203,3776374
2018-02-27,151.49139404296875,152.7533416748047,149.64627075195312,149.66539001464844,114.58433532714844,4432216
2018-02-28,150.5736083984375,151.1854705810547,148.94837951660156,148.97705078125,114.05735778808594,3978461
2018-03-01,148.69024658203125,150.06692504882812,146.07073974609375,147.04588317871094,112.57884216308594,4225108
2018-03-02,146.07073974609375,147.95411682128906,145.2007598876953,147.69598388671875,113.07657623291016,3411111
2018-03-05,147.34225463867188,150.56405639648438,146.988525390625,150.0478057861328,114.87715911865234,3839448
2018-03-06,150.36329650878906,150.9464569091797,148.33651733398438,148.87188720703125,113.97684478759766,3855242
2018-03-07,148.18356323242188,151.84512329101562,147.92543029785156,151.35755920410156,115.87989807128906,4819654
2018-03-08,152.0076446533203,152.55258178710938,148.25047302246094,149.34034729003906,114.33550262451172,6752558
2018-03-09,150.54493713378906,152.5621337890625,150.38241577148438,152.30401611328125,116.60448455810547,5253221
